Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.4,13.962423848829538,0.60546875,404,2810,119,584,51,345,11,108,0,0,0,0
0.5,8.597241273951607,0.4814453125,531,3536,192,928,69,478,11,102,0,0,0,0
0.6000000000000001,14.52234072558967,0.3271484375,689,4936,113,520,48,308,20,153,4,43,0,0
0.7,12.752816221682938,0.189453125,830,6086,101,494,47,293,21,136,3,29,1,13
0.8,10.271974886075075,0.0458984375,977,7352,50,248,29,167,6,37,4,26,3,15
0.2,8.778515125248834,0.94921875,52,278,28,112,8,44,0,0,0,0,0,0
0.30000000000000004,14.716799514417914,0.8857421875,117,718,36,148,15,80,3,15,0,0,0,0
0.4,11.190954546613987,0.7431640625,263,1722,113,554,42,304,2,26,0,0,0,0
0.5,5.234606326690909,0.501953125,510,3044,285,1346,75,520,0,0,0,0,0,0
0.6000000000000001,10.150574252060277,0.2802734375,737,5286,113,528,52,322,15,112,6,46,0,0
0.7,7.368917991484862,0.185546875,834,5882,174,822,64,425,23,197,4,55,0,0
0.8,14.04088297520936,0.00390625,1020,7778,21,108,13,75,8,43,6,30,3,13
0.2,12.853882108563653,0.939453125,62,358,26,102,8,44,1,8,0,0,0,0
0.30000000000000004,8.285200952789165,0.85546875,148,848,82,350,18,123,1,10,0,0,0,0
0.4,7.701671200529384,0.708984375,298,1818,142,638,36,246,4,39,0,0,0,0
0.5,5.582486246584631,0.5546875,456,2680,237,1056,61,403,3,24,0,0,0,0
0.6000000000000001,14.067031153897014,0.2177734375,801,5900,126,630,61,394,17,150,6,66,0,0
0.7,9.93150582316249,0.1103515625,911,6734,95,456,52,310,27,183,7,61,0,0
0.8,6.813440580835726,0.029296875,994,7476,67,362,37,243,16,127,5,36,2,15
0.2,6.860263815786196,0.939453125,62,260,56,214,2,15,0,0,0,0,0,0
0.30000000000000004,14.896539227975977,0.9873046875,13,64,7,24,2,10,0,0,0,0,0,0
0.4,14.722009535181327,0.8564453125,147,872,60,244,21,114,2,15,0,0,0,0
0.5,10.592452783125248,0.4892578125,523,3602,148,712,61,415,16,148,0,0,0,0
0.6000000000000001,5.137413984103137,0.2861328125,731,4770,296,1450,105,739,10,88,0,0,0,0
0.7,13.223471361343492,0.2265625,792,5782,114,552,50,329,28,206,4,44,0,0
0.8,10.740756095884022,0.005859375,1018,7746,43,236,33,196,21,130,9,55,1,7
0.2,14.872560178475355,0.982421875,18,98,9,36,3,16,0,0,0,0,0,0
0.30000000000000004,14.103942524605134,0.83984375,164,1052,65,292,21,140,3,32,0,0,0,0
0.4,5.2138762060167,0.7333984375,273,1444,177,754,32,193,0,0,0,0,0,0
0.5,8.80638771704249,0.5849609375,425,2722,158,712,53,343,9,71,0,0,0,0
0.6000000000000001,12.261415776545679,0.2685546875,749,5416,107,522,58,358,23,174,4,29,0,0
0.7,11.215092250273363,0.1015625,920,6800,104,530,56,361,26,187,7,60,0,0
0.8,13.050092153578172,0.0634765625,959,7198,56,274,29,182,16,107,5,41,2,17
0.2,8.498693422705385,0.9853515625,15,46,15,46,0,0,0,0,0,0,0,0
0.30000000000000004,10.343425269745188,0.8046875,200,1284,83,398,27,180,3,30,0,0,0,0
0.4,14.936866171561483,0.7060546875,301,1992,109,508,40,264,6,59,0,0,0,0
0.5,12.449534933381226,0.388671875,626,4424,146,714,60,412,21,173,1,11,0,0
0.6000000000000001,10.806250591981527,0.3310546875,685,4816,163,786,66,447,19,178,2,17,0,0
0.7,10.42016540202098,0.1083984375,913,6736,115,576,54,348,21,164,4,36,1,8
0.8,11.228023080965684,0.005859375,1018,7730,22,106,20,102,14,75,8,45,2,8
0.2,7.287367540221608,0.955078125,46,180,37,130,3,12,0,0,0,0,0,0
0.30000000000000004,13.4595333180962,0.9072265625,95,582,44,202,17,113,0,0,0,0,0,0
0.4,8.541651924800137,0.740234375,266,1614,131,584,37,249,2,26,0,0,0,0
0.5,14.291590451799213,0.4833984375,529,3680,175,886,70,504,12,119,0,0,0,0
0.6000000000000001,13.249776724246937,0.19140625,828,6014,129,632,65,407,26,193,4,42,0,0
0.7,12.153482879377565,0.19921875,820,5960,124,614,60,392,27,194,4,36,0,0
0.8,12.306222481141651,0.056640625,966,7226,78,396,48,286,26,167,5,38,1,6
0.2,10.016329162448365,0.9404296875,61,310,40,160,7,42,0,0,0,0,0,0
0.30000000000000004,12.003956827537374,0.94140625,60,346,24,90,8,42,1,4,0,0,0,0
0.4,5.696662922036948,0.771484375,234,1184,156,626,26,161,0,0,0,0,0,0
0.5,6.420052538954102,0.533203125,478,2994,217,994,67,467,5,49,0,0,0,0
0.6000000000000001,14.418621387294777,0.3359375,680,4886,125,594,57,358,20,164,3,42,0,0
0.7,11.091255745762009,0.1865234375,833,6048,122,624,57,379,29,203,4,23,0,0
0.8,7.678725374930839,0.0478515625,975,7274,90,466,51,314,21,144,10,85,0,0
0.2,12.191166520061556,0.923828125,78,500,30,144,12,79,1,8,0,0,0,0
0.30000000000000004,8.707114939872787,0.8525390625,151,866,76,310,21,136,1,9,0,0,0,0
0.4,6.774944352684134,0.7705078125,235,1346,124,544,37,229,0,0,0,0,0,0
0.5,9.84334689886385,0.5205078125,491,3276,164,770,57,387,13,114,0,0,0,0
0.6000000000000001,6.0357338557749065,0.24609375,772,5310,229,1140,89,608,23,204,0,0,0,0
0.7,11.28929575802627,0.1201171875,901,6640,91,442,46,285,20,146,9,75,0,0
0.8,12.15745000770195,0.0224609375,1001,7578,35,166,26,144,18,103,10,63,1,8
0.2,11.924758377994266,0.998046875,2,2,2,2,0,0,0,0,0,0,0,0
0.30000000000000004,10.652907217993096,0.8076171875,197,1228,95,434,22,161,3,31,0,0,0,0
0.4,5.956137121946782,0.70703125,300,1666,165,684,41,252,1,9,0,0,0,0
0.5,14.701529704004393,0.5732421875,437,2912,146,674,53,350,7,75,1,15,0,0
0.6000000000000001,13.054016269796826,0.349609375,666,4706,138,652,60,376,21,161,2,27,0,0
0.7,10.207015346874105,0.076171875,946,7014,106,548,56,352,24,176,8,76,0,0
0.8,8.311979430616887,0.0625,960,7110,93,440,49,301,24,170,9,73,0,0
0.2,8.896963647237024,0.9345703125,67,308,49,190,6,29,0,0,0,0,0,0
0.30000000000000004,5.213428714294894,0.8759765625,127,544,91,324,12,47,0,0,0,0,0,0
0.4,9.189726016195037,0.84765625,156,844,84,328,20,124,1,6,0,0,0,0
0.5,7.475903900447261,0.4501953125,563,3678,239,1164,80,583,7,72,0,0,0,0
0.6000000000000001,7.022148055189417,0.23046875,788,5604,206,1072,94,656,25,226,0,0,0,0
0.7,9.304220296503011,0.09375,928,6846,133,702,73,487,36,276,3,31,0,0
0.8,6.106157299939295,0.0361328125,987,7378,96,514,57,366,24,170,9,67,0,0
0.2,13.79001701981183,0.935546875,66,434,30,144,8,64,1,13,0,0,0,0
0.30000000000000004,11.082908755101773,0.8662109375,137,844,56,232,15,96,3,27,0,0,0,0
0.4,9.861955318803574,0.689453125,318,2040,144,688,50,358,2,22,0,0,0,0
0.5,11.99206512955298,0.521484375,490,3396,148,730,58,406,14,135,0,0,0,0
0.6000000000000001,8.13737688381428,0.310546875,706,4920,187,914,77,515,24,211,0,0,0,0
0.7,6.393521027580116,0.1064453125,915,6650,156,814,89,572,33,254,2,20,0,0
0.8,10.747985979467831,0.0361328125,987,7412,78,438,51,329,23,149,10,59,0,0
0.2,5.4988762559399795,0.931640625,70,248,61,194,3,11,0,0,0,0,0,0
0.30000000000000004,12.984474778951936,0.76953125,236,1500,86,372,30,188,5,46,0,0,0,0
0.4,5.864374168355021,0.6689453125,339,1878,213,954,42,285,0,0,0,0,0,0
0.5,5.842074400265834,0.5322265625,479,2930,227,1016,68,454,4,41,0,0,0,0
0.6000000000000001,5.653363141560405,0.318359375,698,4650,251,1232,101,674,12,124,0,0,0,0
0.7,14.905864907779181,0.1376953125,883,6518,67,310,28,171,13,84,4,30,2,16
0.8,5.948446760080973,0.052734375,970,7194,109,560,63,387,24,180,8,74,0,0
0.2,8.997983373943992,0.9599609375,41,222,26,104,5,39,0,0,0,0,0,0
0.30000000000000004,13.388420507879491,0.81640625,188,1256,68,326,24,164,4,39,0,0,0,0
0.4,6.6860226802762135,0.744140625,262,1460,139,556,33,205,2,22,0,0,0,0
0.5,12.062882026637578,0.3603515625,655,4704,169,890,70,505,23,203,0,0,0,0
0.6000000000000001,14.594620266061721,0.296875,720,5204,132,648,60,387,18,151,4,46,0,0
0.7,13.132736876038594,0.1025390625,919,6864,79,390,36,237,21,152,6,47,1,8
0.8,7.050710948907991,0.064453125,958,7102,115,582,65,398,26,185,7,66,0,0
0.2,9.88768901600638,0.9697265625,31,184,13,58,6,36,0,0,0,0,0,0
0.30000000000000004,5.884294818284443,0.853515625,150,660,114,412,12,64,0,0,0,0,0,0
0.4,6.180238754627958,0.677734375,330,1904,189,838,43,311,1,9,0,0,0,0
0.5,11.859559249480064,0.5751953125,435,2906,141,652,46,309,13,107,0,0,0,0
0.6000000000000001,9.397068504004071,0.244140625,774,5474,180,920,86,574,24,189,1,6,0,0
0.7,7.952356842607303,0.072265625,950,7058,92,448,50,306,19,147,6,54,1,10
0.8,9.209522075557503,0.033203125,990,7464,60,322,38,234,16,102,5,34,2,18
0.2,8.384735698948571,0.982421875,18,76,12,38,2,7,0,0,0,0,0,0
0.30000000000000004,11.350611325246614,0.8701171875,133,790,73,326,12,97,2,19,0,0,0,0
0.4,5.638286440877733,0.7080078125,299,1620,185,808,38,233,0,0,0,0,0,0
0.5,13.880484545565604,0.4541015625,559,3874,160,774,69,453,12,116,1,15,0,0
0.6000000000000001,12.997626565048737,0.3330078125,683,4846,140,666,61,398,18,138,3,27,0,0
0.7,10.895344990859614,0.2333984375,785,5590,155,722,54,354,19,156,5,52,0,0
0.8,8.224208417310502,0.072265625,950,7028,101,496,47,307,19,144,10,87,0,0
0.2,8.516814775432385,0.9716796875,29,98,26,80,1,3,0,0,0,0,0,0
0.30000000000000004,6.3260763143521315,0.8759765625,127,642,82,324,15,92,0,0,0,0,0,0
0.4,6.7429618981179305,0.728515625,278,1568,140,578,42,255,1,6,0,0,0,0
0.5,8.706209221568937,0.5107421875,501,3306,180,842,67,457,10,97,0,0,0,0
0.6000000000000001,8.698407035480322,0.3818359375,633,4340,150,700,65,414,20,149,1,16,0,0
0.7,5.640671121025701,0.140625,880,6278,205,1070,101,679,27,212,1,16,0,0
0.8,12.21088193362645,0.0361328125,987,7506,18,74,11,55,6,32,6,32,3,11
0.2,9.244387634807312,0.9736328125,27,96,21,54,2,13,0,0,0,0,0,0
0.30000000000000004,6.036242843224699,0.8125,192,1004,126,518,22,142,0,0,0,0,0,0
0.4,14.644444730491655,0.56640625,444,3078,141,716,53,390,12,109,0,0,0,0
0.5,5.624093550190049,0.466796875,546,3318,261,1208,75,497,5,41,0,0,0,0
0.6000000000000001,13.110734508212094,0.1796875,840,6252,111,596,67,441,28,217,4,28,0,0
0.7,9.5458012983932,0.150390625,870,6356,138,726,80,517,33,258,2,14,0,0
0.8,7.5874333547126,0.0634765625,959,7116,89,418,50,289,20,141,10,87,0,0
0.2,13.974886176586073,0.9697265625,31,184,10,36,3,15,1,8,0,0,0,0
0.30000000000000004,14.807380058758545,0.9287109375,73,416,34,146,13,71,0,0,0,0,0,0
0.4,11.60995255525,0.822265625,182,1148,80,372,26,175,2,17,0,0,0,0
0.5,12.083914434411263,0.380859375,634,4482,151,718,57,394,14,143,3,38,0,0
0.6000000000000001,6.117652997166891,0.2626953125,755,5132,236,1210,101,672,18,140,0,0,0,0
0.7,11.004209011333312,0.1337890625,887,6516,95,474,56,337,24,168,7,50,0,0
0.8,11.761454013976302,0.03125,992,7524,62,324,38,238,28,180,10,73,0,0
0.2,7.663665623379593,0.998046875,2,2,2,2,0,0,0,0,0,0,0,0
0.30000000000000004,14.12858406488693,0.875,128,804,56,246,16,113,2,20,0,0,0,0
0.4,8.182159661119623,0.6728515625,335,2074,152,700,49,322,3,26,0,0,0,0
0.5,10.387214919546189,0.5712890625,439,2894,163,752,52,365,10,99,0,0,0,0
0.6000000000000001,7.557928332119166,0.306640625,710,4838,200,946,78,518,19,165,1,14,0,0
0.7,11.412845265454553,0.177734375,842,6076,125,590,55,346,26,183,5,42,0,0
0.8,14.920007761838397,0.033203125,990,7478,36,176,22,128,14,86,7,45,2,11
0.2,8.077816460227762,0.9912109375,9,40,6,20,1,5,0,0,0,0,0,0
0.30000000000000004,14.264582783907354,0.9521484375,49,254,25,78,4,25,1,7,0,0,0,0
0.4,7.7343927570042545,0.8125,192,1060,117,504,25,166,0,0,0,0,0,0
0.5,6.102295707307311,0.4990234375,513,3128,273,1262,72,537,2,24,0,0,0,0
0.6000000000000001,7.305210976150132,0.337890625,678,4464,267,1296,85,594,13,126,0,0,0,0
0.7,12.239156579352613,0.1337890625,887,6642,74,352,31,201,20,147,6,47,1,5
0.8,8.235016094080777,0.017578125,1006,7596,52,270,30,190,20,135,9,67,1,10
0.2,10.233785421201468,0.978515625,22,100,16,60,2,9,0,0,0,0,0,0
0.30000000000000004,12.766917521351605,0.76171875,244,1592,85,382,33,211,5,45,0,0,0,0
0.4,8.641795544625264,0.7666015625,239,1450,104,452,33,215,3,24,0,0,0,0
0.5,6.356305557764534,0.4765625,536,3404,245,1188,81,573,4,30,0,0,0,0
0.6000000000000001,11.866911874461442,0.271484375,746,5344,143,696,61,395,23,182,3,40,0,0
0.7,12.89534791871105,0.0810546875,941,7084,59,310,38,228,16,101,4,30,2,10
0.8,8.365370103798234,0.0458984375,977,7308,71,370,46,281,32,210,8,55,0,0
0.2,14.449184315119869,0.927734375,74,456,35,154,9,64,1,13,0,0,0,0
0.30000000000000004,14.408098913685656,0.935546875,66,352,39,158,9,53,0,0,0,0,0,0
0.4,8.05890309632169,0.6494140625,359,2280,167,792,48,359,4,41,0,0,0,0
0.5,9.567537675737245,0.6416015625,367,2278,163,706,44,302,6,67,0,0,0,0
0.6000000000000001,8.949570655911893,0.3046875,712,4970,166,790,70,467,28,220,0,0,0,0
0.7,7.582788097197807,0.0595703125,963,7178,78,382,43,267,19,144,7,52,1,11
0.8,14.359609847705606,0.00390625,1020,7778,21,110,17,94,11,58,5,24,3,12
0.2,6.752152008419378,0.9326171875,69,306,54,200,5,30,0,0,0,0,0,0
0.30000000000000004,9.660549163360397,0.8681640625,135,804,75,338,16,119,1,14,0,0,0,0
0.4,10.990187437292548,0.7548828125,251,1658,89,414,34,231,5,43,0,0,0,0
0.5,8.642481377636997,0.548828125,462,3012,156,694,62,390,10,87,0,0,0,0
0.6000000000000001,14.435278206834106,0.345703125,670,4750,109,500,43,258,12,82,2,21,1,13
0.7,9.798504240340568,0.177734375,842,6122,131,658,73,455,25,186,4,30,0,0
0.8,11.695602100208767,0.0615234375,961,7200,64,312,27,176,16,109,9,66,1,12
0.2,13.687473780635422,0.9736328125,27,118,18,54,3,19,0,0,0,0,0,0
0.30000000000000004,14.296971624057463,0.849609375,154,1004,70,322,16,132,3,40,0,0,0,0
0.4,10.664555462379326,0.7646484375,241,1564,91,428,34,228,4,33,0,0,0,0
0.5,11.239931196876306,0.4951171875,517,3546,154,730,61,406,15,142,0,0,0,0
0.6000000000000001,8.505673479229138,0.3251953125,691,4716,217,1070,86,577,18,166,0,0,0,0
0.7,10.85780752094972,0.177734375,842,6134,95,416,41,241,16,115,5,38,1,9
0.8,6.646678398779844,0.048828125,974,7268,89,468,55,338,24,168,5,41,1,8
0.2,11.973650232137869,0.97265625,28,154,19,84,3,22,0,0,0,0,0,0
0.30000000000000004,10.877079579694044,0.826171875,178,1144,82,380,20,159,3,36,0,0,0,0
0.4,10.024079480754608,0.7021484375,305,1906,128,560,35,247,6,58,0,0,0,0
0.5,6.664721617870369,0.513671875,498,3114,210,928,56,387,10,91,0,0,0,0
0.6000000000000001,10.458753634269623,0.3955078125,619,4206,172,790,73,459,15,129,1,12,0,0
0.7,13.123851030535933,0.078125,944,7062,77,408,45,287,25,168,5,28,1,8
0.8,9.054629434634489,0.0634765625,959,7178,92,486,53,335,27,198,8,63,0,0
0.2,9.323847511753332,0.953125,48,254,30,126,6,35,0,0,0,0,0,0
0.30000000000000004,12.434814838492333,0.8681640625,135,824,60,254,17,115,2,20,0,0,0,0
0.4,5.488322244503628,0.6796875,328,1738,196,808,36,202,2,16,0,0,0,0
0.5,8.895688396358121,0.48828125,524,3534,191,940,71,505,10,101,0,0,0,0
0.6000000000000001,5.9802275442784065,0.25,768,5252,222,1122,98,661,17,150,1,14,0,0
0.7,12.842618620362236,0.068359375,954,7162,78,396,40,258,23,162,6,47,1,7
0.8,11.166655652781124,0.08203125,940,6972,115,596,59,385,30,232,6,59,0,0
0.2,9.64802806619511,0.966796875,34,190,13,40,3,16,1,9,0,0,0,0
0.30000000000000004,13.391159324590413,0.9658203125,35,208,17,68,2,19,1,10,0,0,0,0
0.4,8.345224001439945,0.69140625,316,1912,139,596,43,282,4,33,0,0,0,0
0.5,13.744357910918584,0.3505859375,665,4738,152,784,75,503,20,157,1,9,0,0
0.6000000000000001,11.298133381060588,0.2841796875,733,5262,148,730,67,451,24,212,2,19,0,0
0.7,9.210044689723793,0.173828125,846,6126,105,466,47,277,22,159,7,59,0,0
0.8,13.81132060290011,0.0,1024,7812,1,0,1,0,1,0,1,0,1,0
0.2,8.262782103274494,0.923828125,78,354,57,210,7,40,0,0,0,0,0,0
0.30000000000000004,11.742384754336971,0.865234375,138,824,63,268,17,114,2,15,0,0,0,0
0.4,10.69686753786068,0.65234375,356,2336,149,746,53,379,4,33,0,0,0,0
0.5,6.12073773320568,0.4833984375,529,3294,250,1154,65,472,7,69,0,0,0,0
0.6000000000000001,10.376748807811257,0.3349609375,681,4794,174,870,77,524,23,202,0,0,0,0
0.7,14.297083173798022,0.146484375,874,6444,91,440,45,274,22,149,8,64,0,0
0.8,7.4434653518544565,0.0576171875,965,7130,146,778,77,510,25,184,6,62,0,0
0.2,9.579289490803967,0.9921875,8,28,5,12,1,3,0,0,0,0,0,0
0.30000000000000004,7.6915094869621115,0.9140625,88,392,61,202,9,54,0,0,0,0,0,0
0.4,5.06717601946197,0.73828125,268,1368,187,794,27,165,0,0,0,0,0,0
0.5,13.771769908451594,0.6455078125,363,2362,114,506,43,261,10,72,0,0,0,0
0.6000000000000001,6.353664684421856,0.27734375,740,5030,212,1024,88,594,18,148,1,5,0,0
0.7,11.775052851866104,0.0693359375,953,7142,68,342,39,235,16,112,8,57,1,5
0.8,13.164151199560711,0.0009765625,1023,7806,15,70,12,59,9,43,6,27,3,11
0.2,11.297045801242549,0.994140625,6,20,6,20,0,0,0,0,0,0,0,0
0.30000000000000004,8.43715132602258,0.802734375,202,1180,97,412,23,149,3,18,0,0,0,0
0.4,11.495555770217218,0.7626953125,243,1572,84,378,33,211,5,45,0,0,0,0
0.5,6.609447004593472,0.51171875,500,3160,215,982,55,409,10,90,0,0,0,0
0.6000000000000001,11.271613985981151,0.2978515625,719,5190,131,654,64,410,25,197,2,19,0,0
0.7,8.274137680335008,0.099609375,922,6856,76,370,42,258,20,146,10,71,0,0
0.8,6.460562784559406,0.056640625,966,7150,96,480,50,314,24,174,5,49,1,12
0.2,12.179135998006513,0.9345703125,67,400,34,158,11,71,0,0,0,0,0,0
0.30000000000000004,11.078205476664646,0.8447265625,159,924,81,354,18,122,2,10,0,0,0,0
0.4,5.190164626466537,0.7607421875,245,1302,152,608,31,210,0,0,0,0,0,0
0.5,10.407254702785954,0.509765625,502,3382,169,796,51,377,15,133,0,0,0,0
0.6000000000000001,7.483285951705236,0.3388671875,677,4522,215,1012,86,552,17,160,0,0,0,0
0.7,5.072935254692405,0.10546875,916,6628,223,1234,111,785,26,234,1,18,0,0
0.8,10.245558697601682,0.0302734375,993,7492,36,178,23,129,14,85,7,39,2,15
0.2,6.309310637314388,0.9599609375,41,178,35,144,2,9,0,0,0,0,0,0
0.30000000000000004,10.278150797736423,0.8916015625,111,690,45,200,18,119,1,10,0,0,0,0
0.4,12.170541508195234,0.638671875,370,2554,112,542,46,309,6,75,1,19,0,0
0.5,11.764743029875675,0.3798828125,635,4518,125,606,54,365,25,192,1,6,0,0
0.6000000000000001,14.132635068546216,0.1982421875,821,6038,113,570,48,323,23,171,2,21,1,13
0.7,14.96707812802865,0.2548828125,763,5492,103,482,44,270,16,106,3,27,1,12
0.8,9.448705354843362,0.00390625,1020,7758,18,92,14,76,8,40,6,30,3,13
0.2,12.240949521844307,0.896484375,106,614,58,258,12,79,1,10,0,0,0,0
0.30000000000000004,12.050041065834801,0.7861328125,219,1338,102,454,27,180,3,29,0,0,0,0
0.4,11.88511726892444,0.7509765625,255,1626,102,460,31,211,5,45,0,0,0,0
0.5,8.247564397189924,0.4443359375,569,3890,176,876,79,536,13,109,0,0,0,0
0.6000000000000001,12.225808114698046,0.3095703125,707,5018,146,692,71,439,21,172,2,21,0,0
0.7,14.357978448145358,0.1015625,920,6852,62,300,34,201,15,97,4,22,2,11
0.8,10.026583923169099,0.0107421875,1013,7676,38,204,25,150,15,90,7,40,2,18
0.2,12.04648374438132,0.9345703125,67,382,34,138,7,47,1,7,0,0,0,0
0.30000000000000004,12.516086332825124,0.9189453125,83,452,41,148,10,58,1,7,0,0,0,0
0.4,7.059751733531236,0.693359375,314,1852,155,674,49,310,1,12,0,0,0,0
0.5,5.9564122882892026,0.5009765625,511,3160,232,1052,69,473,6,61,0,0,0,0
0.6000000000000001,6.43213719879612,0.2666015625,751,5172,232,1152,93,652,20,178,0,0,0,0
0.7,14.811858216393006,0.1005859375,921,6922,51,238,22,140,15,102,5,36,2,13
0.8,12.479847352148855,0.017578125,1006,7614,49,258,31,191,20,130,5,32,2,10
0.2,14.297404960971946,0.9306640625,71,454,26,110,7,46,2,18,0,0,0,0
0.30000000000000004,12.02614861433449,0.841796875,162,1024,66,306,24,160,2,17,0,0,0,0
0.4,6.6028036883920045,0.7841796875,221,1208,125,492,24,154,2,22,0,0,0,0
0.5,14.820238286462232,0.4814453125,531,3698,144,690,61,408,17,150,0,0,0,0
0.6000000000000001,5.6187435379264405,0.2392578125,779,5354,227,1132,92,629,23,194,0,0,0,0
0.7,14.790856099929067,0.158203125,862,6372,73,340,35,204,17,106,6,39,1,6
0.8,14.528181485077198,0.0595703125,963,7220,45,188,22,114,15,79,6,35,2,12
0.2,10.011975688522911,0.96484375,36,178,24,88,4,25,0,0,0,0,0,0
0.30000000000000004,7.0988994833827554,0.8955078125,107,498,77,282,10,60,0,0,0,0,0,0
0.4,9.519221032017256,0.7490234375,257,1554,104,430,35,203,4,37,0,0,0,0
0.5,7.898549369591514,0.5185546875,493,3210,163,720,58,370,13,116,0,0,0,0
0.6000000000000001,7.524376589326288,0.22265625,796,5556,199,1002,83,567,25,212,1,11,0,0
0.7,13.358968687788847,0.1171875,904,6698,82,412,38,247,19,126,2,21,2,21
0.8,11.612942756071146,0.130859375,890,6492,113,530,51,320,20,139,4,37,1,10
0.2,14.446741509795515,1.0,0,0,0,0,0,0,0,0,0,0,0,0
0.30000000000000004,8.450464438236814,0.83203125,172,1002,100,450,24,177,0,0,0,0,0,0
0.4,7.850992843266582,0.6748046875,333,2008,177,810,48,342,1,13,0,0,0,0
0.5,5.530172282957847,0.470703125,542,3298,260,1168,62,429,8,79,0,0,0,0
0.6000000000000001,14.799612457626878,0.5712890625,439,2830,148,636,49,309,12,97,0,0,0,0
0.7,5.051670320251745,0.091796875,930,6766,183,992,93,634,31,245,2,28,0,0
0.8,11.566896365241137,0.0439453125,979,7312,82,436,51,315,22,149,6,50,1,12
0.2,10.31942381420567,0.939453125,62,362,32,144,10,65,0,0,0,0,0,0
0.30000000000000004,11.250021900109278,0.9140625,88,498,46,194,14,86,0,0,0,0,0,0
0.4,13.229138631509262,0.779296875,226,1306,97,370,31,169,3,28,0,0,0,0
0.5,9.995478477973151,0.4560546875,557,3802,185,940,80,556,11,94,0,0,0,0
0.6000000000000001,12.261326601602129,0.306640625,710,5026,143,652,49,332,15,139,5,61,0,0
0.7,14.408337218465135,0.068359375,954,7152,63,322,33,205,18,110,8,52,1,6
0.8,9.140422126356183,0.01953125,1004,7580,65,346,41,254,24,156,7,47,1,7
0.2,5.474091598538591,0.97265625,28,76,19,36,3,2,0,0,0,0,0,0
0.30000000000000004,7.82037775067335,0.873046875,130,686,70,272,20,110,0,0,0,0,0,0
0.4,10.763903993958765,0.7412109375,265,1738,82,362,25,169,9,75,0,0,0,0
0.5,12.996983051137644,0.5380859375,473,3198,146,682,53,359,14,126,0,0,0,0
0.6000000000000001,12.71000076531806,0.2412109375,777,5648,138,728,77,503,22,169,3,18,0,0
0.7,14.285701704257345,0.08203125,940,7036,43,208,23,135,13,79,6,33,2,15
0.8,7.917419481142587,0.0751953125,947,7012,107,538,60,362,23,165,8,69,0,0
0.2,8.444363573100357,0.97265625,28,100,22,66,2,7,0,0,0,0,0,0
0.30000000000000004,12.801161462178092,0.8408203125,163,1018,67,292,20,132,3,25,0,0,0,0
0.4,5.440108876716962,0.7412109375,265,1340,157,592,32,179,1,3,0,0,0,0
0.5,11.788405106794498,0.501953125,510,3550,129,598,55,368,14,123,1,13,0,0
0.6000000000000001,5.303762527314145,0.2705078125,747,4998,279,1418,108,755,12,108,0,0,0,0
0.7,13.067916212992476,0.0556640625,967,7278,61,312,38,232,22,141,7,53,1,9
0.8,6.089695917883963,0.017578125,1006,7598,49,246,27,169,17,118,10,72,1,6
0.2,11.877146551081454,0.9677734375,33,188,18,82,5,30,0,0,0,0,0,0
0.30000000000000004,11.849357641074256,0.8427734375,161,950,56,206,15,81,5,24,0,0,0,0
0.4,12.148308657398587,0.720703125,286,1842,106,480,32,205,7,61,0,0,0,0
0.5,13.581454152640923,0.689453125,318,2058,111,490,33,212,9,74,0,0,0,0
0.6000000000000001,6.930617864307872,0.2685546875,749,5162,212,1048,87,585,19,158,1,16,0,0
0.7,14.606059731917053,0.212890625,806,5902,74,332,28,170,14,92,2,21,2,21
0.8,13.07651009964882,0.0234375,1000,7536,52,270,28,173,8,53,4,27,3,19
0.2,10.329165053883298,0.9521484375,49,274,31,132,6,45,0,0,0,0,0,0
0.30000000000000004,9.959599236895222,0.8037109375,201,1258,84,394,31,208,2,14,0,0,0,0
0.4,11.223426060409318,0.62109375,388,2560,136,646,48,322,9,80,0,0,0,0
0.5,9.061926283683801,0.5048828125,507,3430,189,954,70,514,9,91,0,0,0,0
0.6000000000000001,12.44394522177027,0.3134765625,703,4960,172,846,73,488,22,187,1,15,0,0
0.7,13.584180486437505,0.1142578125,907,6748,100,530,61,392,32,224,5,42,0,0
0.8,8.336098214842057,0.056640625,966,7232,75,360,45,265,23,163,10,80,0,0
0.2,12.66178824755954,0.8662109375,137,890,47,216,18,117,3,28,0,0,0,0
0.30000000000000004,5.740626489445974,0.9013671875,101,448,71,248,10,47,0,0,0,0,0,0
0.4,8.439306678166098,0.7451171875,261,1600,99,432,38,217,4,26,0,0,0,0
0.5,5.684970967637079,0.4794921875,533,3302,239,1088,66,440,8,87,0,0,0,0
0.6000000000000001,11.825259373129844,0.2900390625,727,5218,157,796,74,493,29,241,0,0,0,0
0.7,6.035143912695204,0.1259765625,895,6476,172,878,89,570,26,225,3,42,0,0
0.8,7.099556260294896,0.037109375,986,7390,86,460,52,323,22,150,6,56,1,7
0.2,13.119595416014077,0.95703125,44,272,23,114,7,48,0,0,0,0,0,0
0.30000000000000004,12.948393913400272,0.876953125,126,828,39,178,21,120,2,22,0,0,0,0
0.4,10.291052183369677,0.7939453125,211,1288,103,452,24,176,3,34,0,0,0,0
0.5,12.657757907060644,0.6162109375,393,2536,120,508,43,255,12,76,0,0,0,0
