Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.5,6.273555065584311,0.470703125,542,3392,257,1206,75,527,5,50,0,0,0,0
0.5,13.89855231761939,0.583984375,426,2906,108,494,50,315,14,107,0,0,0,0
0.5,12.903572973392885,0.4853515625,527,3664,140,650,53,361,15,143,1,15,0,0
0.5,9.153697458442238,0.5576171875,453,2910,177,820,60,398,8,65,0,0,0,0
0.5,12.809885715704896,0.505859375,506,3494,137,642,55,374,17,141,0,0,0,0
0.5,5.901329772965004,0.5009765625,511,3132,229,1022,78,508,4,35,0,0,0,0
0.5,10.300584405801125,0.5390625,472,3136,178,812,54,391,11,112,0,0,0,0
0.5,13.103173092425775,0.5244140625,487,3334,124,594,53,340,17,131,0,0,0,0
0.5,10.984570216503823,0.548828125,462,3118,144,668,54,360,13,109,0,0,0,0
0.5,10.055525154002183,0.45703125,556,3846,166,800,62,437,17,157,0,0,0,0
0.5,10.974122904714756,0.41015625,604,4268,172,888,72,508,18,165,0,0,0,0
0.5,12.856555264296704,0.478515625,534,3658,147,688,57,372,14,117,1,12,0,0
0.5,5.367908895225341,0.478515625,534,3238,267,1254,77,515,3,26,0,0,0,0
0.5,11.756466663766092,0.4580078125,555,3940,117,546,46,303,13,108,3,33,0,0
0.5,13.34107880544,0.544921875,466,3184,127,570,49,318,12,104,1,12,0,0
0.5,6.573844334939314,0.5341796875,477,2926,228,1040,63,437,5,44,0,0,0,0
0.5,11.03348916883167,0.525390625,486,3338,153,730,51,370,11,108,1,13,0,0
0.5,7.574594683088682,0.517578125,494,3222,215,1032,69,497,6,65,0,0,0,0
0.5,5.463838652145831,0.4755859375,537,3308,249,1148,80,530,4,35,0,0,0,0
0.5,11.191401606395534,0.611328125,398,2712,128,616,50,347,10,95,0,0,0,0
0.5,7.629488721943608,0.4619140625,551,3512,251,1218,80,578,5,47,0,0,0,0
0.5,6.254531523881154,0.5380859375,473,2854,242,1098,69,488,2,18,0,0,0,0
0.5,8.745040749420774,0.4609375,552,3652,195,932,75,508,11,100,0,0,0,0
0.5,6.582565845574989,0.4404296875,573,3656,234,1096,81,545,8,62,0,0,0,0
0.5,10.629585813519355,0.314453125,702,4992,180,924,78,547,24,212,0,0,0,0
0.5,10.660758531058393,0.55859375,452,2998,167,790,55,385,10,93,0,0,0,0
0.5,11.333466715535266,0.5390625,472,3076,160,748,64,416,10,69,0,0,0,0
0.5,9.016082400276149,0.53125,480,3144,150,658,54,342,14,121,0,0,0,0
0.5,11.0983871747034,0.3837890625,631,4444,133,652,66,413,21,157,1,11,0,0
0.5,12.760534792833875,0.4775390625,535,3714,133,626,62,380,14,127,1,14,0,0
0.5,13.720987596061963,0.4599609375,553,3900,136,654,55,371,17,142,1,16,0,0
0.5,12.708956470813924,0.6103515625,399,2660,138,640,47,323,10,86,0,0,0,0
0.5,5.599811156721106,0.490234375,522,3202,249,1160,79,539,3,28,0,0,0,0
0.5,6.1677462939066015,0.4560546875,557,3554,269,1308,80,602,4,52,0,0,0,0
0.5,12.919640451259818,0.572265625,438,3034,135,666,53,370,12,113,0,0,0,0
0.5,9.560004306163322,0.580078125,430,2788,154,698,56,354,9,85,0,0,0,0
0.5,10.286765954699717,0.3818359375,633,4488,171,874,78,550,19,175,0,0,0,0
0.5,8.436444773113475,0.5263671875,485,3202,188,902,63,444,9,90,0,0,0,0
0.5,10.907552644287975,0.517578125,494,3318,149,674,59,386,14,123,0,0,0,0
0.5,13.087450681781993,0.529296875,482,3338,149,740,59,402,13,122,0,0,0,0
0.5,5.438814942959911,0.5126953125,499,3020,262,1244,75,518,1,8,0,0,0,0
0.5,6.908762951334402,0.4697265625,543,3474,225,1074,78,533,7,54,0,0,0,0
0.5,8.180520127308199,0.5029296875,509,3314,209,1010,76,533,6,57,0,0,0,0
0.5,12.457507268964925,0.45703125,556,3908,145,738,65,440,18,144,0,0,0,0
0.5,5.322838886930606,0.4951171875,517,3116,268,1248,71,484,3,29,0,0,0,0
0.5,14.484248473922401,0.3076171875,709,5134,151,758,66,461,26,221,1,14,0,0
0.5,8.03928984230077,0.4697265625,543,3558,198,928,71,489,11,102,0,0,0,0
0.5,14.474124493496594,0.4765625,536,3746,131,600,47,321,18,154,1,20,0,0
0.5,7.511554329264466,0.4482421875,565,3738,220,1048,67,500,12,118,0,0,0,0
0.5,6.125183650747217,0.46484375,548,3380,281,1318,73,538,4,47,0,0,0,0
0.5,11.610766112840988,0.3505859375,665,4632,170,828,69,463,20,169,1,12,0,0
0.5,14.242700987696805,0.5673828125,443,2954,137,618,54,334,12,110,0,0,0,0
0.5,8.059390357168255,0.5205078125,491,3190,206,978,71,499,6,65,0,0,0,0
0.5,7.502423955980464,0.5830078125,427,2606,181,754,50,328,8,75,0,0,0,0
0.5,9.670692681968932,0.505859375,506,3426,164,792,66,446,12,119,0,0,0,0
0.5,5.322053219709423,0.5087890625,503,3024,257,1176,74,503,2,16,0,0,0,0
0.5,13.915875371127875,0.552734375,458,3106,140,674,58,386,12,107,0,0,0,0
0.5,13.190589360578283,0.5849609375,425,2872,110,496,37,235,13,100,1,12,0,0
0.5,10.678993261853396,0.447265625,566,3890,176,866,70,493,15,126,0,0,0,0
0.5,5.861404095516962,0.4580078125,555,3416,246,1132,83,519,5,44,0,0,0,0
0.5,9.050811618899164,0.4228515625,591,3982,168,786,73,454,17,140,0,0,0,0
0.5,11.125857119967078,0.4326171875,581,4080,146,690,57,389,18,164,1,14,0,0
0.5,10.405945517158864,0.4365234375,577,3942,190,970,77,543,13,111,0,0,0,0
0.5,11.796995063078626,0.4462890625,567,3914,153,744,70,457,17,147,0,0,0,0
0.5,8.82620309987277,0.498046875,514,3312,211,972,65,455,9,83,0,0,0,0
0.5,13.87213997349091,0.5078125,504,3462,141,654,57,363,12,114,1,21,0,0
0.5,7.265365833090232,0.53515625,476,2872,227,984,63,430,5,49,0,0,0,0
0.5,12.295880463535735,0.376953125,638,4562,167,866,73,510,17,154,1,13,0,0
0.5,5.8078571389892995,0.4912109375,521,3282,233,1102,76,510,5,50,0,0,0,0
0.5,14.169666184473353,0.5126953125,499,3512,121,568,46,310,16,133,1,17,0,0
0.5,8.234872653176025,0.408203125,606,4068,219,1084,77,549,13,123,0,0,0,0
0.5,7.738318136490252,0.4150390625,599,4036,209,1032,82,576,8,81,1,11,0,0
0.5,5.558654823009867,0.51953125,492,2880,270,1228,66,447,2,20,0,0,0,0
0.5,5.36069873350376,0.50390625,508,3120,265,1262,73,528,2,16,0,0,0,0
0.5,11.069170288439278,0.5263671875,485,3294,152,720,55,380,14,136,0,0,0,0
0.5,14.61147153353816,0.60546875,404,2700,128,578,48,314,11,98,0,0,0,0
0.5,5.886160617913447,0.505859375,506,3042,224,984,70,421,6,48,0,0,0,0
0.5,14.786591108251606,0.326171875,690,4860,171,856,81,523,23,191,0,0,0,0
0.5,14.085066907900842,0.31640625,700,5086,151,782,71,499,24,217,1,13,0,0
0.5,5.160745853087217,0.4736328125,539,3182,290,1334,75,500,2,17,0,0,0,0
0.5,14.86884634913444,0.3671875,648,4610,150,764,74,487,23,184,0,0,0,0
0.5,5.04944747636356,0.5009765625,511,3016,274,1256,67,463,3,29,0,0,0,0
0.5,12.465021059413683,0.4765625,536,3722,140,686,60,406,18,142,0,0,0,0
0.5,9.940179224063504,0.5,512,3368,182,846,62,412,12,115,0,0,0,0
0.5,12.181157388422081,0.5791015625,431,2948,140,684,57,390,10,99,0,0,0,0
0.5,7.558194265527743,0.46875,544,3500,223,1052,79,542,7,64,0,0,0,0
0.5,14.551001215875148,0.55859375,452,3116,134,616,46,316,11,109,1,18,0,0
0.5,14.109904981324249,0.54296875,468,3212,138,648,54,368,14,134,0,0,0,0
0.5,14.015980546468729,0.5615234375,449,3048,149,718,60,404,10,98,0,0,0,0
0.5,7.092004918634618,0.5078125,504,3178,213,960,61,426,9,81,0,0,0,0
0.5,8.967425861291659,0.5625,448,2806,187,824,59,391,7,67,0,0,0,0
0.5,12.55077500219782,0.6328125,376,2444,124,556,40,247,11,92,0,0,0,0
0.5,12.216713469726326,0.5009765625,511,3596,142,704,51,370,14,130,1,17,0,0
0.5,11.15982850563021,0.3916015625,623,4372,146,704,59,406,17,139,2,14,0,0
0.5,7.009482738928048,0.505859375,506,3182,221,1026,71,479,6,58,0,0,0,0
0.5,8.046045034954311,0.6005859375,409,2584,154,664,45,314,10,81,0,0,0,0
0.5,14.89298448309132,0.3466796875,669,4832,114,526,45,297,15,136,5,61,0,0
0.5,11.158957612896888,0.466796875,546,3794,162,790,60,428,13,122,1,15,0,0
0.5,5.887544602622273,0.4736328125,539,3322,245,1110,70,478,7,57,0,0,0,0
0.5,10.709133034328413,0.6142578125,395,2498,173,770,46,333,7,73,0,0,0,0
0.5,6.832304238745877,0.5478515625,463,2790,235,1052,60,410,4,41,0,0,0,0
0.5,5.591994449709247,0.4580078125,555,3440,252,1196,77,518,6,46,0,0,0,0
0.5,14.892531828019957,0.603515625,406,2814,103,478,45,293,14,120,0,0,0,0
0.5,5.707891012030979,0.498046875,514,3130,271,1294,69,481,3,29,0,0,0,0
0.5,9.19792864082511,0.47265625,540,3614,171,806,59,399,16,134,0,0,0,0
0.5,13.665818826182822,0.669921875,338,2114,116,476,42,239,8,63,0,0,0,0
0.5,14.765557854231139,0.78125,224,1348,98,396,30,187,3,36,0,0,0,0
0.5,5.6306873197474765,0.5107421875,501,3040,246,1108,65,438,5,45,0,0,0,0
0.5,12.512966164401007,0.6474609375,361,2376,127,560,46,315,8,83,0,0,0,0
0.5,5.775677739907547,0.529296875,482,2752,272,1194,62,403,2,21,0,0,0,0
0.5,8.959992738555918,0.48828125,524,3448,176,786,60,404,14,129,0,0,0,0
0.5,13.966279538974623,0.384765625,630,4500,111,514,53,323,18,145,3,40,0,0
0.5,7.629207438790245,0.4912109375,521,3354,212,990,71,484,8,84,0,0,0,0
0.5,10.562386106091612,0.3681640625,647,4514,200,1022,85,593,16,155,0,0,0,0
0.5,9.319671321326595,0.552734375,458,3016,152,684,54,352,12,114,0,0,0,0
0.5,7.6646295053314955,0.51953125,492,3136,207,970,59,418,9,64,0,0,0,0
0.5,11.819401236605728,0.490234375,522,3594,141,682,55,367,18,143,0,0,0,0
0.5,11.402145097402592,0.44921875,564,3974,126,612,58,380,18,155,1,7,0,0
0.5,7.350312634771051,0.57421875,436,2608,208,916,64,412,3,27,0,0,0,0
0.5,10.033725276145026,0.515625,496,3340,172,794,52,388,14,136,0,0,0,0
0.5,9.35684259153798,0.5537109375,457,2964,166,740,57,368,10,100,0,0,0,0
0.5,14.02728369944842,0.501953125,510,3436,150,694,64,394,14,117,0,0,0,0
0.5,6.36844235347985,0.5380859375,473,2976,212,966,59,419,7,74,0,0,0,0
0.5,5.614781032469884,0.521484375,490,3014,244,1144,74,525,2,21,0,0,0,0
0.5,13.166371362679802,0.462890625,550,3812,166,814,64,451,16,142,0,0,0,0
0.5,8.378866089732497,0.5361328125,475,3120,166,748,59,396,11,97,0,0,0,0
0.5,13.21311172033895,0.4609375,552,3786,162,794,70,466,15,128,0,0,0,0
0.5,11.428900108623377,0.5302734375,481,3296,139,662,54,375,15,127,0,0,0,0
0.5,5.953268521217023,0.5146484375,497,3038,227,1038,70,449,5,40,0,0,0,0
0.5,10.841319924676029,0.4775390625,535,3570,163,748,60,394,16,124,0,0,0,0
0.5,11.641643509893111,0.3828125,632,4480,137,686,61,406,22,181,1,7,0,0
0.5,12.480101860564742,0.57421875,436,3030,136,672,52,376,12,104,0,0,0,0
0.5,14.753668429914677,0.455078125,558,3870,144,698,66,430,18,143,0,0,0,0
0.5,14.488953845640316,0.572265625,438,3004,126,588,48,324,10,100,1,19,0,0
0.5,8.968442832448178,0.4638671875,549,3694,207,1014,66,479,12,124,0,0,0,0
0.5,8.7979066609915,0.5126953125,499,3184,208,968,65,454,8,73,0,0,0,0
0.5,6.281015025519057,0.521484375,490,3040,229,1058,71,487,4,43,0,0,0,0
0.5,11.93212069850923,0.537109375,474,3220,117,516,47,293,14,116,1,8,0,0
0.5,5.2002754541281035,0.48828125,524,3092,269,1226,81,524,1,7,0,0,0,0
0.5,6.228312906201671,0.5322265625,479,2924,248,1150,73,518,1,12,0,0,0,0
0.5,14.411205423744809,0.5068359375,505,3446,151,716,62,405,14,133,0,0,0,0
0.5,8.198250842863057,0.50390625,508,3296,196,882,56,394,12,109,0,0,0,0
0.5,14.177765421947372,0.673828125,334,2146,121,532,43,272,7,63,0,0,0,0
0.5,7.49829318371222,0.462890625,550,3620,199,962,81,539,9,77,0,0,0,0
0.5,12.298938908003795,0.54296875,468,3198,120,552,44,292,18,125,0,0,0,0
0.5,5.645697604602127,0.4541015625,559,3510,262,1254,83,575,4,41,0,0,0,0
0.5,9.992396372452953,0.42578125,588,4004,174,820,70,457,17,155,0,0,0,0
0.5,12.748458822427793,0.5166015625,495,3368,165,780,58,413,13,125,0,0,0,0
0.5,10.159435713962237,0.416015625,598,4120,193,950,75,529,15,148,0,0,0,0
0.5,5.695298386856177,0.4931640625,519,3130,243,1106,80,498,3,30,0,0,0,0
0.5,10.938358500408143,0.708984375,298,1880,130,566,36,255,5,54,0,0,0,0
0.5,9.030109398039972,0.4677734375,545,3624,194,940,73,485,11,98,0,0,0,0
0.5,11.721995976716617,0.375,640,4464,151,734,67,439,20,158,1,16,0,0
0.5,7.520359567824144,0.5263671875,485,3124,206,968,61,451,8,67,0,0,0,0
0.5,6.5793041351476305,0.552734375,458,2874,188,824,54,377,9,80,0,0,0,0
0.5,13.521759405483827,0.509765625,502,3504,133,644,51,350,14,120,1,11,0,0
0.5,10.401866829183263,0.453125,560,3894,161,776,65,458,17,160,0,0,0,0
0.5,12.298616052918687,0.369140625,646,4654,157,804,67,484,20,184,1,11,0,0
0.5,14.025589865108817,0.4169921875,597,4222,144,694,59,399,15,138,2,32,0,0
0.5,11.190289591732563,0.4794921875,533,3680,146,672,49,342,20,168,0,0,0,0
0.5,12.305154820860164,0.50390625,508,3478,127,588,51,329,19,141,0,0,0,0
0.5,14.530719010817396,0.599609375,410,2780,125,584,47,314,12,103,0,0,0,0
0.5,9.48636241191366,0.5859375,424,2758,160,700,48,334,10,100,0,0,0,0
0.5,11.833862703533093,0.5322265625,479,3198,140,636,53,338,15,108,0,0,0,0
0.5,11.217672722266254,0.4970703125,515,3494,152,684,49,347,14,136,1,15,0,0
0.5,14.135032089869565,0.3818359375,633,4528,162,836,69,492,18,162,1,15,0,0
0.5,5.077814753523232,0.505859375,506,2948,257,1130,75,477,2,15,0,0,0,0
0.5,6.593684268928549,0.4765625,536,3436,254,1268,74,544,5,40,0,0,0,0
0.5,14.108589131895439,0.375,640,4620,160,830,68,494,23,204,0,0,0,0
0.5,5.995427373285061,0.53515625,476,2738,242,1008,66,422,3,27,0,0,0,0
0.5,14.059890764472415,0.609375,400,2680,121,534,45,287,12,110,0,0,0,0
0.5,13.8705041264682,0.4599609375,553,3950,115,552,58,377,22,186,0,0,0,0
0.5,11.0772298328015,0.439453125,574,3938,178,868,72,496,15,136,0,0,0,0
0.5,6.662620932015589,0.544921875,466,2880,190,844,60,389,8,63,0,0,0,0
0.5,7.697597693955727,0.4736328125,539,3482,197,886,58,398,14,122,0,0,0,0
0.5,5.755021794576782,0.537109375,474,2926,222,1046,80,532,1,12,0,0,0,0
0.5,9.500644696472184,0.509765625,502,3324,151,670,53,340,16,139,0,0,0,0
0.5,11.159156565311417,0.6279296875,381,2556,126,566,45,311,10,97,0,0,0,0
0.5,13.61074460669641,0.5576171875,453,3124,99,450,42,263,19,133,0,0,0,0
0.5,6.549317336696588,0.4677734375,545,3458,215,1000,78,514,8,65,0,0,0,0
0.5,8.198034670487216,0.5029296875,509,3342,194,890,61,435,11,113,0,0,0,0
0.5,12.223477236656462,0.462890625,550,3814,160,788,62,436,17,158,0,0,0,0
0.5,6.56944225691373,0.4677734375,545,3468,239,1150,78,546,6,47,0,0,0,0
0.5,12.436197115132398,0.40625,608,4300,155,764,63,437,22,200,0,0,0,0
0.5,14.037491102282202,0.6611328125,347,2266,107,450,40,245,10,75,0,0,0,0
0.5,7.973629487001645,0.53515625,476,3028,179,776,51,351,12,105,0,0,0,0
0.5,11.928784262937041,0.46484375,548,3830,125,594,53,359,22,166,0,0,0,0
0.5,8.499605086732366,0.5517578125,459,2926,183,814,60,391,8,86,0,0,0,0
0.5,11.49016365540778,0.4541015625,559,3864,133,630,58,374,17,134,1,7,0,0
0.5,6.300750360836796,0.3935546875,621,4018,255,1218,86,599,9,84,0,0,0,0
0.5,14.504956746713715,0.6044921875,405,2776,114,518,45,283,9,89,1,18,0,0
0.5,13.747593000548866,0.3154296875,701,5100,140,714,63,438,19,172,3,44,0,0
0.5,6.4511290792310625,0.5205078125,491,3000,215,976,80,505,3,24,0,0,0,0
0.5,9.867756660035669,0.51953125,492,3244,177,836,69,442,9,94,0,0,0,0
0.5,13.999094004641732,0.41796875,596,4294,137,686,57,407,20,184,1,15,0,0
0.5,11.805807352324488,0.5283203125,483,3246,132,600,57,355,15,112,0,0,0,0
0.5,13.345475212532126,0.4794921875,533,3682,131,612,54,344,16,131,1,18,0,0
0.5,6.680622223586774,0.498046875,514,3220,229,1092,83,547,3,30,0,0,0,0
0.5,13.402961237793052,0.6240234375,385,2616,100,422,35,229,11,97,1,20,0,0
0.5,12.043007919947401,0.4716796875,541,3806,145,714,60,416,14,129,1,15,0,0
0.5,12.80770211169622,0.43359375,580,4008,142,688,66,424,20,148,0,0,0,0
0.5,8.132803978875812,0.4453125,568,3802,193,918,69,474,14,122,0,0,0,0
0.5,14.756658734025068,0.669921875,338,2226,104,438,38,233,10,87,0,0,0,0
0.5,5.565096252694779,0.4921875,520,3080,286,1300,58,402,5,40,0,0,0,0
0.5,8.876006356905087,0.59375,416,2642,176,794,60,400,5,59,0,0,0,0
0.5,5.2142034822739785,0.4892578125,523,3204,265,1244,70,505,4,31,0,0,0,0
0.5,13.344983923783872,0.52734375,484,3270,148,688,60,387,13,111,0,0,0,0
0.5,10.576132109259376,0.521484375,490,3356,151,708,49,356,16,153,0,0,0,0
0.5,13.552074349758703,0.3984375,616,4330,142,688,62,402,16,139,2,24,0,0
0.5,12.674452596987184,0.4404296875,573,4002,159,788,66,443,14,123,1,12,0,0
0.5,12.968742636032673,0.44140625,572,3944,137,644,61,379,17,131,1,13,0,0
0.5,10.7256109709123,0.4794921875,533,3640,158,756,61,420,16,140,0,0,0,0
0.5,8.423195827799832,0.5908203125,419,2722,164,744,49,351,9,83,0,0,0,0
0.5,6.57254159458395,0.49609375,516,3264,222,1040,74,489,6,61,0,0,0,0
0.5,7.31010283090689,0.46875,544,3486,211,968,71,474,10,90,0,0,0,0
0.5,10.673888249334064,0.5400390625,471,3112,171,810,68,466,8,77,0,0,0,0
0.5,8.498581967406249,0.4345703125,579,4006,183,930,76,535,14,132,0,0,0,0
0.5,10.335762444835058,0.3564453125,659,4560,212,1060,73,544,19,183,0,0,0,0
0.5,9.162839114807948,0.51171875,500,3296,191,912,67,465,9,83,0,0,0,0
0.5,10.448610815637398,0.396484375,618,4304,171,848,65,461,17,149,1,5,0,0
0.5,9.218743446433876,0.453125,560,3716,197,968,77,516,11,85,0,0,0,0
0.5,11.446031705422659,0.580078125,430,2850,145,662,47,318,12,112,0,0,0,0
0.5,13.21870432432912,0.5859375,424,2874,118,530,42,265,11,93,1,13,0,0
0.5,12.069286699655812,0.5078125,504,3514,147,712,59,407,15,147,0,0,0,0
0.5,11.359372209543196,0.51953125,492,3340,123,560,51,320,14,100,1,8,0,0
0.5,6.987103999577648,0.5087890625,503,3174,224,1056,73,508,5,46,0,0,0,0
0.5,13.356645505025279,0.5849609375,425,2786,140,636,55,343,10,83,0,0,0,0
0.5,9.321183579400252,0.5537109375,457,2996,160,734,63,407,9,78,0,0,0,0
0.5,13.475831285074747,0.54296875,468,3184,135,630,51,334,15,127,0,0,0,0
0.5,11.377896977208014,0.3974609375,617,4414,143,730,66,458,23,196,0,0,0,0
0.5,13.50736497391225,0.556640625,454,3108,115,530,49,309,16,125,0,0,0,0
0.5,13.473000338932916,0.5751953125,435,2800,150,656,55,335,10,83,0,0,0,0
0.5,5.895137780533655,0.4765625,536,3332,236,1086,76,507,6,53,0,0,0,0
0.5,12.84548706918454,0.43359375,580,4038,136,644,72,435,19,155,0,0,0,0
0.5,14.35637498795744,0.396484375,618,4390,138,668,56,390,18,155,2,26,0,0
0.5,5.710643887441302,0.517578125,494,3022,242,1130,72,491,3,32,0,0,0,0
0.5,6.208503306280136,0.4912109375,521,3226,254,1182,73,529,4,38,0,0,0,0
0.5,10.521428023610088,0.5546875,456,3104,135,634,55,364,13,118,0,0,0,0
0.5,14.677994437011385,0.458984375,554,3876,122,566,56,355,18,141,1,10,0,0
0.5,14.591531347562803,0.419921875,594,4180,156,778,70,472,19,169,0,0,0,0
0.5,5.597386629242419,0.5048828125,507,3078,237,1084,82,539,2,21,0,0,0,0
0.5,8.852670993814662,0.443359375,570,3886,198,992,76,539,12,121,0,0,0,0
0.5,7.904131235283291,0.41015625,604,4012,208,986,72,490,15,133,0,0,0,0
0.5,6.6044184758042634,0.564453125,446,2678,212,940,66,422,3,35,0,0,0,0
0.5,6.404834483571529,0.4599609375,553,3508,214,990,81,514,8,80,0,0,0,0
0.5,5.973311218729012,0.48828125,524,3270,212,958,72,471,8,66,0,0,0,0
0.5,11.08355006444796,0.5380859375,473,3060,164,724,51,333,9,82,1,10,0,0
0.5,11.942223411339592,0.3798828125,635,4520,122,590,51,338,22,169,2,19,0,0
0.5,8.967893506112887,0.45703125,556,3764,193,942,65,463,14,129,0,0,0,0
0.5,10.286857196488908,0.408203125,606,4266,177,900,79,548,16,154,0,0,0,0
0.5,10.58078309895058,0.6298828125,379,2446,145,652,54,360,6,61,0,0,0,0
0.5,14.537129499813302,0.7158203125,291,1902,105,440,30,210,8,90,0,0,0,0
0.5,8.852001249149255,0.53125,480,3146,183,856,59,410,10,97,0,0,0,0
0.5,11.395135464642696,0.4873046875,525,3594,135,620,54,336,15,125,1,11,0,0
0.5,7.826567569687283,0.5087890625,503,3258,194,888,59,422,11,102,0,0,0,0
0.5,7.208705076462164,0.45703125,556,3622,226,1100,78,547,8,81,0,0,0,0
0.5,14.442560240720438,0.2841796875,733,5328,142,712,57,410,23,198,3,42,0,0
0.5,13.518470626787892,0.5625,448,3048,124,592,52,337,14,114,0,0,0,0
0.5,11.987955969467059,0.416015625,598,4298,121,576,47,330,16,149,3,42,0,0
0.5,5.149047787793162,0.5,512,3070,242,1078,78,507,3,29,0,0,0,0
0.5,11.27684790599887,0.5390625,472,3272,136,638,48,337,16,147,0,0,0,0
0.5,11.335105720746055,0.50390625,508,3464,151,728,55,382,12,104,1,8,0,0
0.5,13.75291384755118,0.50390625,508,3504,148,728,60,419,15,132,0,0,0,0
0.5,10.119715698371696,0.453125,560,3766,182,846,62,429,16,143,0,0,0,0
0.5,8.25804569828026,0.4990234375,513,3346,216,1056,71,508,7,61,0,0,0,0
0.5,5.62485419993278,0.533203125,478,2822,244,1066,58,396,5,53,0,0,0,0
0.5,9.282474137173068,0.4794921875,533,3580,158,720,65,424,15,129,0,0,0,0
0.5,12.759116095092903,0.5673828125,443,2984,128,556,41,278,12,113,1,14,0,0
0.5,9.955126158990042,0.3896484375,625,4308,178,872,69,475,20,177,0,0,0,0
0.5,6.618237257329404,0.5146484375,497,3060,239,1130,74,491,3,25,0,0,0,0
0.5,11.232989280728312,0.59375,416,2756,122,562,50,314,12,92,0,0,0,0
0.5,5.374355724896132,0.5,512,3120,263,1248,79,547,1,9,0,0,0,0
0.5,6.855439933542308,0.5126953125,499,3136,229,1060,62,453,7,71,0,0,0,0
0.5,11.45719689733205,0.478515625,534,3716,129,592,51,340,17,144,1,13,0,0
0.5,6.185984649397093,0.4794921875,533,3344,254,1202,77,544,4,44,0,0,0,0
0.5,6.568993669194725,0.5283203125,483,3042,219,1036,72,508,4,35,0,0,0,0
0.5,10.644912023255262,0.48828125,524,3556,179,874,71,490,11,109,0,0,0,0
0.5,11.760331393710207,0.37890625,636,4498,153,760,65,448,20,189,1,12,0,0
0.5,8.841042642338575,0.484375,528,3504,186,898,70,471,11,102,0,0,0,0
0.5,7.437407279718949,0.5341796875,477,3020,207,950,70,476,5,53,0,0,0,0
0.5,14.210374545322358,0.53125,480,3330,120,542,40,264,12,114,2,25,0,0
0.5,11.156488442145921,0.59375,416,2632,164,720,52,341,8,69,0,0,0,0
0.5,14.143246953060299,0.455078125,558,3874,147,672,49,330,10,106,3,39,0,0
0.5,12.28302263395282,0.5625,448,3122,127,602,47,323,11,104,1,18,0,0
0.5,14.56637561271903,0.623046875,386,2654,107,484,37,254,14,120,0,0,0,0
0.5,5.51312021422504,0.48046875,532,3212,256,1178,76,499,4,28,0,0,0,0
0.5,14.229361025640019,0.451171875,562,3892,157,758,59,409,19,165,0,0,0,0
0.5,10.882839294255968,0.537109375,474,3228,150,726,52,370,14,117,0,0,0,0
0.5,12.111110899182183,0.513671875,498,3396,135,628,61,382,15,131,0,0,0,0
0.5,10.881641501552577,0.5556640625,455,3080,95,380,32,184,10,72,3,21,0,0
0.5,13.461964286046662,0.5859375,424,2858,133,618,49,333,12,108,0,0,0,0
0.5,5.064976392602491,0.49609375,516,3074,276,1270,76,519,1,8,0,0,0,0
0.5,9.449281598917654,0.41015625,604,4116,199,994,83,561,13,120,0,0,0,0
0.5,13.79625664959309,0.4384765625,575,4030,140,662,61,402,17,151,1,13,0,0
0.5,9.935273392203289,0.46875,544,3670,184,884,68,465,13,123,0,0,0,0
0.5,12.159424017432054,0.48828125,524,3666,146,726,62,425,16,143,0,0,0,0
0.5,11.287211903729819,0.4873046875,525,3558,159,752,50,358,10,96,2,21,0,0
0.5,5.164944139811088,0.5693359375,441,2414,261,1088,60,392,0,0,0,0,0,0
0.5,12.347730702661483,0.525390625,486,3362,147,736,61,426,13,109,0,0,0,0
0.5,12.454408893049296,0.6240234375,385,2584,124,572,43,284,7,63,1,12,0,0
0.5,8.08219897744225,0.5322265625,479,3094,194,904,63,440,8,79,0,0,0,0
0.5,10.529288225199126,0.52734375,484,3246,157,734,57,377,13,116,0,0,0,0
0.5,6.057429341241482,0.4326171875,581,3730,287,1444,90,675,2,21,0,0,0,0
0.5,10.57270400813104,0.48828125,524,3568,155,730,55,380,17,145,0,0,0,0
0.5,11.261176096567098,0.546875,464,3120,137,610,45,300,12,103,1,12,0,0
0.5,10.065152872189302,0.5732421875,437,2860,152,656,51,336,11,109,0,0,0,0
0.5,14.648516086971732,0.2666015625,751,5478,160,830,65,474,29,265,1,15,0,0
0.5,10.051649846687656,0.525390625,486,3194,180,856,66,443,9,80,0,0,0,0
0.5,10.530141039772566,0.408203125,606,4190,189,950,79,543,15,143,0,0,0,0
0.5,7.204996597992908,0.4169921875,597,3946,219,1048,78,542,12,117,0,0,0,0
0.5,10.048977296847816,0.4375,576,3960,186,922,70,500,15,146,0,0,0,0
0.5,13.795833419607996,0.6083984375,401,2756,122,574,45,310,12,109,0,0,0,0
0.5,11.477001864326441,0.43359375,580,3938,136,602,56,338,11,91,3,28,0,0
0.5,13.160433116282404,0.6318359375,377,2482,119,514,38,255,12,96,0,0,0,0
0.5,11.62905428993863,0.36328125,652,4648,130,626,58,375,21,171,2,17,0,0
0.5,12.238570668623343,0.5224609375,489,3358,138,662,57,380,15,122,0,0,0,0
0.5,8.226171635555085,0.515625,496,3218,190,856,54,379,12,113,0,0,0,0
0.5,9.402698423650975,0.5263671875,485,3230,167,774,58,397,12,122,0,0,0,0
